"Date","CodeOffice","CodeTaxe","TaxeDescription","AmountPaid","AmountAssessed"
"2024-08-27",DJPRT,PLA,Droits d'assises sur les sachets en,62700.0,62700.0
"2024-08-27",DJPRT,RFSH,Redevance Fonds Soutien Handicaps,7103.0,7103.0
"2024-08-27",DJPRT,TIC10,Taxe Intérieur Consommation à 10%,6771818.0,5117606.0
"2024-08-27",DJPRT,TIC20,Taxe Intérieur Consommation à 20%,84725.0,84725.0
"2024-08-27",DJPRT,TIC23,Taxe Intérieur Consommation à 23%,15711970,17834783
"2024-08-27",DJPRT,TIC8,Taxe Intérieur de Consommation à 8%,158720.0,158720.0
"2024-08-27",DJPRT,TVA,Taxe sur la Valeur Ajoutée,47002465,19550804
"2024-08-27",DJPTR,CUA,Taxe de Contribution de l'UA,0.0,40582.0
"2024-08-27",DJPTR,DAL,Droit d'Accisse Huiles lubrifiants,0.0,6398951.0
"2024-08-27",DJPTR,FDT,Frais de Timbre,0.0,4000.0
"2024-08-27",DJPTR,TIC23,Taxe Intérieur Consommation à 23%,0.0,4667677.0
"2024-08-27",DJPTR,TVA,Taxe sur la Valeur Ajoutée,0.0,3136082.0
"2024-08-27",DJREV,CUA,Taxe de Contribution de l'UA,457.0,966.0
"2024-08-27",DJREV,FDT,Frais de Timbre,2000.0,3000.0
"2024-08-27",DJREV,TIC23,Taxe Intérieur Consommation à 23%,52578.0,111154.0
"2024-08-27",DJREV,TVA,Taxe sur la Valeur Ajoutée,28117.0,59442.0
"2024-08-27",DJTRS,FDT,Frais de Timbre,194000.0,223000.0
"2024-08-27",DJUKB,FDT,Frais de Timbre,27000.0,27000.0
"2024-08-27",DJZEA,CUA,Taxe de Contribution de l'UA,2580.0,2580.0
"2024-08-27",DJZEA,FDT,Frais de Timbre,29000.0,30000.0
"2024-08-27",DJZEA,TIC23,Taxe Intérieur Consommation à 23%,296700.0,296700.0
"2024-08-27",DJZEA,TVA,Taxe sur la Valeur Ajoutée,158670.0,158670.0
"2024-08-27",DJZFR,CUA,Taxe de Contribution de l'UA,0.0,27122.0
"2024-08-27",DJZFR,FDT,Frais de Timbre,8000.0,13000.0
"2024-08-27",DJZFR,TIC10,Taxe Intérieur Consommation à 10%,0.0,621753.0
"2024-08-27",DJZFR,TIC8,Taxe Intérieur de Consommation à 8%,0.0,587543.0
"2024-08-27",DJZFR,TVA,Taxe sur la Valeur Ajoutée,0.0,683928.0
"2024-08-28",DIFTZ,CUA,Taxe de Contribution de l'UA,17562.0,38263.0
"2024-08-28",DIFTZ,DAA,Droit d'Accisse Alcool,0.0,511364.0
"2024-08-28",DIFTZ,FDT,Frais de Timbre,78000.0,85000.0
"2024-08-28",DIFTZ,RFSH,Redevance Fonds Soutien Handicaps,0.0,6827.0
"2024-08-28",DIFTZ,TIC10,Taxe Intérieur Consommation à 10%,0.0,215299.0
"2024-08-28",DIFTZ,TIC23,Taxe Intérieur Consommation à 23%,2019856.0,3905666.0
"2024-08-28",DIFTZ,TVA,Taxe sur la Valeur Ajoutée,1080183.0,2376646.0
"2024-08-28",DJAFR,AIB,Accompte impôt Bénéfice,1104.0,1104.0
"2024-08-28",DJAFR,CUA,Taxe de Contribution de l'UA,12476.0,54864.0
"2024-08-28",DJAFR,DAT,Droit d'Accisse Tabacs,37310.0,37310.0
"2024-08-28",DJAFR,DEG,Droit d'assise eau gazeuse,0.0,14.0
"2024-08-28",DJAFR,DYA,Droit d'assises sur les yaourts,0.0,83500.0
"2024-08-28",DJAFR,FDT,Frais de Timbre,33000.0,36000.0
"2024-08-28",DJAFR,PAL,Droit d'Assises sur les Pattes,0.0,680.0
"2024-08-28",DJAFR,RFSH,Redevance Fonds Soutien Handicaps,0.0,77.0
"2024-08-28",DJAFR,TIC10,Taxe Intérieur Consommation à 10%,312211.0,1154902.0
"2024-08-28",DJAFR,TIC20,Taxe Intérieur Consommation à 20%,0.0,10738.0
"2024-08-28",DJAFR,TIC23,Taxe Intérieur Consommation à 23%,487672.0,492691.0
"2024-08-28",DJAFR,TIC8,Taxe Intérieur de Consommation à 8%,38104.0,882202.0
"2024-08-28",DJAFR,TVA,Taxe sur la Valeur Ajoutée,660527.0,1819316.0
"2024-08-28",DJAKH,CCD,Frais Chambre de Commerce,25572.0,29540.0
"2024-08-28",DJAKH,CUA,Taxe de Contribution de l'UA,85964.0,44684.0
"2024-08-28",DJAKH,DAK,Droit d'Accisse Khat,14775866,10575886
"2024-08-28",DJAKH,FDT,Frais de Timbre,190000.0,132000.0
"2024-08-28",DJAKH,FJS,FJSL,2157900.0,1117100.0
"2024-08-28",DJAKH,IGS,IGS / KHAT,3124348.0,2785482.0
"2024-08-28",DJAKH,ISS,Impôt Spécial de Solidarité,394999.0,320005.0
"2024-08-28",DJAKH,PAT,Patente Khat,1350700.0,1094225.0
"2024-08-28",DJAKH,TIC23,Taxe Intérieur Consommation à 23%,6172780.0,5033435.0
"2024-08-28",DJAKH,TVA,Taxe sur la Valeur Ajoutée,3115414.0,2686532.0
"2024-08-28",DJBAP,CUA,Taxe de Contribution de l'UA,1010.0,1010.0
"2024-08-28",DJBAP,FDT,Frais de Timbre,4000.0,4000.0
"2024-08-28",DJBAP,TIC10,Taxe Intérieur Consommation à 10%,10500.0,10500.0
"2024-08-28",DJBAP,TIC23,Taxe Intérieur Consommation à 23%,92000.0,92000.0
"2024-08-28",DJBAP,TVA,Taxe sur la Valeur Ajoutée,60750.0,60750.0
"2024-08-28",DJCFZ,DAA,Recette DAA,5000.0,0.0
"2024-08-28",DJCPT,FDT,Recette FDT,1000.0,0.0
"2024-08-28",DJEXO,AIB,Accompte impôt Bénéfice,0.0,0.0
"2024-08-28",DJEXO,CBU,Taxe de Contribution Budgétaire,220958.0,207272.0
"2024-08-28",DJEXO,CUA,Taxe de Contribution de l'UA,50582.0,16884.0
"2024-08-28",DJEXO,DAA,Droit d'Accisse Alcool,0.0,0.0
"2024-08-28",DJEXO,DAL,Droit d'Accisse Huiles lubrifiants,0.0,0.0
"2024-08-28",DJEXO,DAT,Droit d'Accisse Tabacs,0.0,0.0
"2024-08-28",DJEXO,FDT,Frais de Timbre,37000.0,36000.0
"2024-08-28",DJEXO,RFSH,Redevance Fonds Soutien Handicaps,0.0,0.0
"2024-08-28",DJEXO,TIC10,Taxe Intérieur Consommation à 10%,0.0,0.0
"2024-08-28",DJEXO,TIC23,Taxe Intérieur Consommation à 23%,0.0,0.0
"2024-08-28",DJEXO,TIC5,Taxe Intérieur de Consommation à 5%,0.0,0.0
"2024-08-28",DJEXO,TIC8,Taxe Intérieur de Consommation à 8%,0.0,0.0
"2024-08-28",DJEXO,TVA,Taxe sur la Valeur Ajoutée,1382832.0,441647.0
"2024-08-28",DJFRZ,AIB,Accompte impôt Bénéfice,52307.0,0.0
"2024-08-28",DJFRZ,CUA,Taxe de Contribution de l'UA,82741.0,117802.0
"2024-08-28",DJFRZ,DAA,Droit d'Accisse Alcool,1396716.0,0.0
"2024-08-28",DJFRZ,DAT,Droit d'Accisse Tabacs,0.0,4735149.0
"2024-08-28",DJFRZ,FDT,Frais de Timbre,97000.0,96000.0
"2024-08-28",DJFRZ,FJT,FJSL TRANSIT ALCOOL ET TABAC,208616.0,208616.0
"2024-08-28",DJFRZ,RFSH,Redevance Fonds Soutien Handicaps,18648.0,0.0
"2024-08-28",DJFRZ,TIC10,Taxe Intérieur Consommation à 10%,591607.0,1247982.0
"2024-08-28",DJFRZ,TIC23,Taxe Intérieur Consommation à 23%,8155637.0,2454554.0
"2024-08-28",DJFRZ,TTT,Transit Tabacs Terrestre,312923.0,312923.0
"2024-08-28",DJFRZ,TVA,Taxe sur la Valeur Ajoutée,5151926.0,3158942.0
"2024-08-28",DJGAR,CUA,Taxe de Contribution de l'UA,3000.0,0.0
"2024-08-28",DJGAR,FDT,Frais de Timbre,6000.0,0.0
"2024-08-28",DJGAR,TVA,Taxe sur la Valeur Ajoutée,150000.0,0.0
"2024-08-28",DJPRT,AIB,Accompte impôt Bénéfice,594823.0,94482.0
"2024-08-28",DJPRT,CUA,Taxe de Contribution de l'UA,161123.0,227071.0
"2024-08-28",DJPRT,DAL,Droit d'Accisse Huiles lubrifiants,4600.0,0.0
"2024-08-28",DJPRT,DAP,Droit d'Accisse Parfums,336000.0,336000.0
"2024-08-28",DJPRT,DBL,Droit D'Assises Boisons Lactées,0.0,2200.0
"2024-08-28",DJPRT,DPI,Droit d'assises sur les papiers ,37500.0,37500.0
"2024-08-28",DJPRT,FDT,Frais de Timbre,29000.0,31000.0
"2024-08-28",DJPRT,FDT,Recette FDT,24000.0,0.0
"2024-08-28",DJPRT,TIC10,Taxe Intérieur Consommation à 10%,1989462.0,4973688.0
"2024-08-28",DJPRT,TIC23,Taxe Intérieur Consommation à 23%,6359326.0,4047211.0
"2024-08-28",DJPRT,TIC8,Taxe Intérieur de Consommation à 8%,1061979.0,1267779.0
"2024-08-28",DJPRT,TVA,Taxe sur la Valeur Ajoutée,7601965.0,10254179
"2024-08-28",DJPTR,CUA,Taxe de Contribution de l'UA,2189634.0,2189634.0
"2024-08-28",DJPTR,DAG,Droit d'accise sur le gasoil,0.0,0.0
"2024-08-28",DJPTR,FDT,Frais de Timbre,8000.0,8000.0
"2024-08-28",DJPTR,RLG,Redevance Légale su Gasoil,0.0,0.0
"2024-08-28",DJPTR,TIC23,Taxe Intérieur Consommation à 23%,0.0,102780200
"2024-08-28",DJPTR,TVA,Taxe sur la Valeur Ajoutée,54965060,54965060
"2024-08-28",DJTRS,FDT,Frais de Timbre,109000.0,208000.0
"2024-08-28",DJUKB,FDT,Frais de Timbre,28000.0,30000.0
"2024-08-28",DJZEA,CUA,Taxe de Contribution de l'UA,1832.0,1832.0
"2024-08-28",DJZEA,FDT,Frais de Timbre,27000.0,19000.0
"2024-08-28",DJZEA,TIC23,Taxe Intérieur Consommation à 23%,12785.0,12785.0
"2024-08-28",DJZEA,TIC8,Taxe Intérieur de Consommation à 8%,68905.0,68905.0
"2024-08-28",DJZEA,TVA,Taxe sur la Valeur Ajoutée,6837.0,6837.0
"2024-08-28",DJZFR,CUA,Taxe de Contribution de l'UA,37354.0,112639.0
"2024-08-28",DJZFR,DEG,Droit d'assise eau gazeuse,0.0,40530.0
"2024-08-28",DJZFR,DEM,Droit d'accises Eau Minéral,0.0,44562.0
"2024-08-28",DJZFR,DJU,Droit D'assises Jus des Fruits,0.0,18840.0
"2024-08-28",DJZFR,FDT,Frais de Timbre,10000.0,15000.0
"2024-08-28",DJZFR,PAL,Droit d'Assises sur les Pattes,0.0,2480.0
"2024-08-28",DJZFR,PLA,Droits d'assises sur les sachets en,0.0,156600.0
"2024-08-28",DJZFR,RFSH,Redevance Fonds Soutien Handicaps,0.0,2393.0
"2024-08-28",DJZFR,TIC10,Taxe Intérieur Consommation à 10%,420737.0,1662735.0
"2024-08-28",DJZFR,TIC20,Taxe Intérieur Consommation à 20%,0.0,16591.0
"2024-08-28",DJZFR,TIC23,Taxe Intérieur Consommation à 23%,0.0,4769906.0
"2024-08-28",DJZFR,TIC8,Taxe Intérieur de Consommation à 8%,0.0,228232.0
"2024-08-28",DJZFR,TVA,Taxe sur la Valeur Ajoutée,462812.0,4557233.0
"2024-08-29",DIFTZ,AIB,Accompte impôt Bénéfice,0.0,137857.0
"2024-08-29",DIFTZ,AMT,Amendes Trésor,369774.0,0.0
"2024-08-29",DIFTZ,CUA,Taxe de Contribution de l'UA,56236.0,52175.0
"2024-08-29",DIFTZ,DAA,Droit d'Accisse Alcool,0.0,758160.0
"2024-08-29",DIFTZ,FDT,Frais de Timbre,82000.0,82000.0
"2024-08-29",DIFTZ,RFSH,Redevance Fonds Soutien Handicaps,0.0,10123.0
"2024-08-29",DIFTZ,TIC10,Taxe Intérieur Consommation à 10%,353909.0,263934.0
"2024-08-29",DIFTZ,TIC23,Taxe Intérieur Consommation à 23%,609044.0,348919.0
"2024-08-29",DIFTZ,TIC8,Taxe Intérieur de Consommation à 8%,726981.0,726981.0
"2024-08-29",DIFTZ,TVA,Taxe sur la Valeur Ajoutée,1999506.0,1837238.0
"2024-08-29",DJAFR,CUA,Taxe de Contribution de l'UA,49593.0,87780.0
"2024-08-29",DJAFR,DEG,Droit d'assise eau gazeuse,28.0,0.0
"2024-08-29",DJAFR,DYA,Droit d'assises sur les yaourts,163200.0,0.0
"2024-08-29",DJAFR,FDT,Frais de Timbre,43000.0,39000.0
"2024-08-29",DJAFR,PAL,Droit d'Assises sur les Pattes,1440.0,0.0
"2024-08-29",DJAFR,RFSH,Redevance Fonds Soutien Handicaps,176.0,0.0
"2024-08-29",DJAFR,TIC10,Taxe Intérieur Consommation à 10%,1418665.0,163898.0
"2024-08-29",DJAFR,TIC20,Taxe Intérieur Consommation à 20%,21766.0,0.0
"2024-08-29",DJAFR,TIC23,Taxe Intérieur Consommation à 23%,236368.0,430628.0
"2024-08-29",DJAFR,TIC8,Taxe Intérieur de Consommation à 8%,532456.0,3228297.0
"2024-08-29",DJAFR,TVA,Taxe sur la Valeur Ajoutée,2006084.0,413579.0
"2024-08-29",DJAKH,CCD,Frais Chambre de Commerce,121472.0,38297.0
"2024-08-29",DJAKH,CUA,Taxe de Contribution de l'UA,177982.0,57642.0
"2024-08-29",DJAKH,DAK,Droit d'Accisse Khat,35315380,13610957
"2024-08-29",DJAKH,FDT,Frais de Timbre,114000.0,131000.0
"2024-08-29",DJAKH,FJS,FJSL,4449550.0,1441050.0
"2024-08-29",DJAKH,IGS,IGS / KHAT,9261972.0,3587882.0
"2024-08-29",DJAKH,ISS,Impôt Spécial de Solidarité,1301447.0,414011.0
"2024-08-29",DJAKH,PAT,Patente Khat,4449550.0,1415625.0
"2024-08-29",DJAKH,TIC23,Taxe Intérieur Consommation à 23%,20467930,6511875.0
"2024-08-29",DJAKH,TVA,Taxe sur la Valeur Ajoutée,10945893,3476589.0
"2024-08-29",DJBAP,CUA,Taxe de Contribution de l'UA,265.0,265.0
"2024-08-29",DJBAP,FDT,Frais de Timbre,4000.0,4000.0
"2024-08-29",DJBAP,TIC23,Taxe Intérieur Consommation à 23%,30544.0,30544.0
"2024-08-29",DJBAP,TVA,Taxe sur la Valeur Ajoutée,16334.0,16334.0
"2024-08-29",DJEXO,AIB,Accompte impôt Bénéfice,0.0,0.0
"2024-08-29",DJEXO,CUA,Taxe de Contribution de l'UA,110474.0,109932.0
"2024-08-29",DJEXO,DAA,Droit d'Accisse Alcool,0.0,0.0
"2024-08-29",DJEXO,DAL,Droit d'Accisse Huiles lubrifiants,0.0,0.0
"2024-08-29",DJEXO,FDT,Frais de Timbre,29000.0,26000.0
"2024-08-29",DJEXO,RFSH,Redevance Fonds Soutien Handicaps,0.0,0.0
"2024-08-29",DJEXO,TIC10,Taxe Intérieur Consommation à 10%,0.0,0.0
"2024-08-29",DJEXO,TIC23,Taxe Intérieur Consommation à 23%,0.0,0.0
"2024-08-29",DJEXO,TIC8,Taxe Intérieur de Consommation à 8%,0.0,0.0
"2024-08-29",DJEXO,TVA,Taxe sur la Valeur Ajoutée,1286321.0,1259217.0
"2024-08-29",DJFRZ,CUA,Taxe de Contribution de l'UA,120417.0,13729.0
"2024-08-29",DJFRZ,DAT,Droit d'Accisse Tabacs,4735149.0,0.0
"2024-08-29",DJFRZ,FDT,Frais de Timbre,113000.0,84000.0
"2024-08-29",DJFRZ,TIC10,Taxe Intérieur Consommation à 10%,692091.0,0.0
"2024-08-29",DJFRZ,TIC23,Taxe Intérieur Consommation à 23%,3962779.0,1508225.0
"2024-08-29",DJFRZ,TVA,Taxe sur la Valeur Ajoutée,3384760.0,837296.0
"2024-08-29",DJGAR,CUA,Taxe de Contribution de l'UA,93708.0,93708.0
"2024-08-29",DJGAR,FDT,Frais de Timbre,26000.0,26000.0
"2024-08-29",DJGAR,TIC8,Taxe Intérieur de Consommation à 8%,3628800.0,3628800.0
"2024-08-29",DJGAR,TVA,Taxe sur la Valeur Ajoutée,150000.0,150000.0
"2024-08-29",DJPRT,AIB,Accompte impôt Bénéfice,3088647.0,3088647.0
"2024-08-29",DJPRT,AMT,Amendes Trésor,200000.0,0.0
"2024-08-29",DJPRT,CUA,Taxe de Contribution de l'UA,481924.0,393275.0
"2024-08-29",DJPRT,DAA,Droit d'Accisse Alcool,1131215.0,1131215.0
"2024-08-29",DJPRT,DAE,Droit d'Accisse Eau de toilettes,25000.0,25000.0
"2024-08-29",DJPRT,DAP,Droit d'Accisse Parfums,1500.0,44500.0
"2024-08-29",DJPRT,DAT,Droit d'Accisse Tabacs,5501513.0,5501513.0
"2024-08-29",DJPRT,DBL,Droit D'Assises Boisons Lactées,2200.0,0.0
"2024-08-29",DJPRT,DEG,Droit d'assise eau gazeuse,74942.0,74942.0
"2024-08-29",DJPRT,DEM,Droit d'accises Eau Minéral,405286.0,405286.0
"2024-08-29",DJPRT,DJU,Droit D'assises Jus des Fruits,214240.0,214240.0
"2024-08-29",DJPRT,DLL,Droit d'assises Lait Liquide,6000.0,6000.0
"2024-08-29",DJPRT,DPI,Droit d'assises sur les papiers ,500000.0,500000.0
"2024-08-29",DJPRT,FDT,Frais de Timbre,49000.0,44000.0
"2024-08-29",DJPRT,FDT,Recette FDT,29000.0,0.0
"2024-08-29",DJPRT,PAL,Droit d'Assises sur les Pattes,48280.0,48280.0
"2024-08-29",DJPRT,PLA,Droits d'assises sur les sachets en,99300.0,99300.0
"2024-08-29",DJPRT,RBS,Redevence Bitume Sodium,0.0,549264.0
"2024-08-29",DJPRT,RFSH,Redevance Fonds Soutien Handicaps,21004.0,21004.0
"2024-08-29",DJPRT,TIC10,Taxe Intérieur Consommation à 10%,9334151.0,6461738.0
"2024-08-29",DJPRT,TIC20,Taxe Intérieur Consommation à 20%,163018.0,163018.0
"2024-08-29",DJPRT,TIC23,Taxe Intérieur Consommation à 23%,12825108,14873960
"2024-08-29",DJPRT,TIC8,Taxe Intérieur de Consommation à 8%,679022.0,679022.0
"2024-08-29",DJPRT,TVA,Taxe sur la Valeur Ajoutée,25788159,21744853
"2024-08-29",DJPST,AIB,Accompte impôt Bénéfice,91895.0,91895.0
"2024-08-29",DJPST,CUA,Taxe de Contribution de l'UA,1670.0,1670.0
"2024-08-29",DJPST,FDT,Frais de Timbre,1000.0,1000.0
"2024-08-29",DJPST,TIC10,Taxe Intérieur Consommation à 10%,83541.0,83541.0
"2024-08-29",DJPST,TVA,Taxe sur la Valeur Ajoutée,91895.0,91895.0
"2024-08-29",DJPTR,ALG,Ajustement Légale du Gasoil,5469000.0,5469000.0
"2024-08-29",DJPTR,CUA,Taxe de Contribution de l'UA,161464.0,78328.0
"2024-08-29",DJPTR,DAG,Droit d'accise sur le gasoil,0.0,0.0
"2024-08-29",DJPTR,DAL,Droit d'Accisse Huiles lubrifiants,12848536,0.0
"2024-08-29",DJPTR,FDT,Frais de Timbre,9000.0,1000.0
"2024-08-29",DJPTR,RLG,Redevance Légale su Gasoil,0.0,0.0
"2024-08-29",DJPTR,TIC23,Taxe Intérieur Consommation à 23%,9562257.0,0.0
"2024-08-29",DJPTR,TVA,Taxe sur la Valeur Ajoutée,6398571.0,0.0
"2024-08-29",DJREV,CUA,Taxe de Contribution de l'UA,0.0,85.0
"2024-08-29",DJREV,FDT,Frais de Timbre,0.0,1000.0
"2024-08-29",DJREV,TIC23,Taxe Intérieur Consommation à 23%,0.0,9801.0
"2024-08-29",DJREV,TVA,Taxe sur la Valeur Ajoutée,0.0,5241.0
"2024-08-29",DJTRS,FDT,Frais de Timbre,263000.0,225000.0
"2024-08-29",DJUKB,FDT,Frais de Timbre,28000.0,26000.0
"2024-08-29",DJZEA,CUA,Taxe de Contribution de l'UA,16837.0,165.0
"2024-08-29",DJZEA,DLLP,Droits d'assises sur le lait en ,562200.0,0.0
"2024-08-29",DJZEA,FDT,Frais de Timbre,35000.0,38000.0
"2024-08-29",DJZEA,TIC23,Taxe Intérieur Consommation à 23%,1936255.0,18975.0
"2024-08-29",DJZEA,TVA,Taxe sur la Valeur Ajoutée,1091695.0,10147.0
"2024-08-29",DJZFR,CUA,Taxe de Contribution de l'UA,104469.0,34886.0
"2024-08-29",DJZFR,DAA,Droit d'Accisse Alcool,216168.0,216168.0
"2024-08-29",DJZFR,DEG,Droit d'assise eau gazeuse,56672.0,16142.0
"2024-08-29",DJZFR,DEM,Droit d'accises Eau Minéral,278768.0,234206.0
"2024-08-29",DJZFR,DJU,Droit D'assises Jus des Fruits,75560.0,56720.0
"2024-08-29",DJZFR,FDT,Frais de Timbre,21000.0,18000.0
"2024-08-29",DJZFR,PAL,Droit d'Assises sur les Pattes,68400.0,65920.0
"2024-08-29",DJZFR,PLA,Droits d'assises sur les sachets en,156600.0,0.0
"2024-08-29",DJZFR,RFSH,Redevance Fonds Soutien Handicaps,6717.0,4324.0
"2024-08-29",DJZFR,TIC10,Taxe Intérieur Consommation à 10%,2178832.0,936834.0
"2024-08-29",DJZFR,TIC20,Taxe Intérieur Consommation à 20%,219868.0,203277.0
"2024-08-29",DJZFR,TIC23,Taxe Intérieur Consommation à 23%,5747076.0,977170.0
"2024-08-29",DJZFR,TIC8,Taxe Intérieur de Consommation à 8%,121.0,0.0
"2024-08-29",DJZFR,TVA,Taxe sur la Valeur Ajoutée,6109793.0,2015372.0
"2024-08-30",DJAKH,CCD,Frais Chambre de Commerce,0.0,32319.0
"2024-08-30",DJAKH,CUA,Taxe de Contribution de l'UA,0.0,48694.0
"2024-08-30",DJAKH,DAK,Droit d'Accisse Khat,0.0,11514295
"2024-08-30",DJAKH,FDT,Frais de Timbre,0.0,131000.0
"2024-08-30",DJAKH,FJS,FJSL,0.0,1217350.0
"2024-08-30",DJAKH,IGS,IGS / KHAT,0.0,3034978.0
"2024-08-30",DJAKH,ISS,Impôt Spécial de Solidarité,0.0,349569.0
"2024-08-30",DJAKH,PAT,Patente Khat,0.0,1195300.0
"2024-08-30",DJAKH,TIC23,Taxe Intérieur Consommation à 23%,0.0,5498380.0
"2024-08-30",DJAKH,TVA,Taxe sur la Valeur Ajoutée,0.0,2935365.0
"2024-08-30",DJTRS,FDT,Frais de Timbre,74000.0,65000.0
"2024-08-31",DIFTZ,FDT,Frais de Timbre,26000.0,27000.0
"2024-08-31",DJAFR,CUA,Taxe de Contribution de l'UA,12643.0,12643.0
"2024-08-31",DJAFR,FDT,Frais de Timbre,11000.0,11000.0
"2024-08-31",DJAFR,TIC10,Taxe Intérieur Consommation à 10%,401739.0,401739.0
"2024-08-31",DJAFR,TIC23,Taxe Intérieur Consommation à 23%,426913.0,426913.0
"2024-08-31",DJAFR,TIC8,Taxe Intérieur de Consommation à 8%,13404.0,13404.0
"2024-08-31",DJAFR,TVA,Taxe sur la Valeur Ajoutée,698317.0,698317.0
"2024-08-31",DJAKH,CCD,Frais Chambre de Commerce,8552.0,29793.0
"2024-08-31",DJAKH,CUA,Taxe de Contribution de l'UA,12544.0,44984.0
"2024-08-31",DJAKH,DAK,Droit d'Accisse Khat,3430574.0,10595785
"2024-08-31",DJAKH,FDT,Frais de Timbre,80000.0,129000.0
"2024-08-31",DJAKH,FJS,FJSL,313600.0,1124600.0
"2024-08-31",DJAKH,IGS,IGS / KHAT,917249.0,2790793.0
"2024-08-31",DJAKH,ISS,Impôt Spécial de Solidarité,91695.0,322477.0
"2024-08-31",DJAKH,PAT,Patente Khat,313600.0,1102675.0
"2024-08-31",DJAKH,TIC23,Taxe Intérieur Consommation à 23%,1442560.0,5072305.0
"2024-08-31",DJAKH,TVA,Taxe sur la Valeur Ajoutée,771456.0,2707537.0
"2024-08-31",DJFRZ,CUA,Taxe de Contribution de l'UA,4071.0,2579.0
"2024-08-31",DJFRZ,DAA,Droit d'Accisse Alcool,3053255.0,468683.0
"2024-08-31",DJFRZ,DEG,Droit d'assise eau gazeuse,0.0,140616.0
"2024-08-31",DJFRZ,FDT,Frais de Timbre,39000.0,42000.0
"2024-08-31",DJFRZ,RFSH,Redevance Fonds Soutien Handicaps,40771.0,10144.0
"2024-08-31",DJFRZ,TIC23,Taxe Intérieur Consommation à 23%,468165.0,296922.0
"2024-08-31",DJFRZ,TVA,Taxe sur la Valeur Ajoutée,555692.0,219718.0
"2024-08-31",DJGAR,CUA,Taxe de Contribution de l'UA,70893.0,70893.0
"2024-08-31",DJGAR,FDT,Frais de Timbre,17000.0,17000.0
"2024-08-31",DJGAR,TIC8,Taxe Intérieur de Consommation à 8%,2836080.0,2836080.0
"2024-08-31",DJPRT,CUA,Taxe de Contribution de l'UA,48188.0,36984.0
"2024-08-31",DJPRT,DEG,Droit d'assise eau gazeuse,953400.0,953400.0
"2024-08-31",DJPRT,FDT,Frais de Timbre,7000.0,5000.0
"2024-08-31",DJPRT,RFSH,Redevance Fonds Soutien Handicaps,29110.0,29110.0
"2024-08-31",DJPRT,TIC10,Taxe Intérieur Consommation à 10%,830733.0,725860.0
"2024-08-31",DJPRT,TIC23,Taxe Intérieur Consommation à 23%,2287932.0,1240620.0
"2024-08-31",DJPRT,TVA,Taxe sur la Valeur Ajoutée,2816692.0,2141247.0
"2024-08-31",DJTRS,FDT,Frais de Timbre,131000.0,221000.0
"2024-08-31",DJUKB,FDT,Frais de Timbre,23000.0,23000.0
"2024-08-31",DJZEA,FDT,Frais de Timbre,23000.0,20000.0
"2024-08-31",DJZFR,FDT,Frais de Timbre,1000.0,0.0
"2024-09-01",DIFTZ,CUA,Taxe de Contribution de l'UA,48784.0,35773.0
"2024-09-01",DIFTZ,FDT,Frais de Timbre,85000.0,82000.0
"2024-09-01",DIFTZ,TIC23,Taxe Intérieur Consommation à 23%,3300446.0,1804114.0
"2024-09-01",DIFTZ,TVA,Taxe sur la Valeur Ajoutée,2127542.0,1327330.0
"2024-09-01",DJAFR,CUA,Taxe de Contribution de l'UA,22227.0,151100.0
"2024-09-01",DJAFR,FDT,Frais de Timbre,37000.0,37000.0
"2024-09-01",DJAFR,TIC10,Taxe Intérieur Consommation à 10%,466166.0,466166.0
"2024-09-01",DJAFR,TIC23,Taxe Intérieur Consommation à 23%,412940.0,64273.0
"2024-09-01",DJAFR,TIC8,Taxe Intérieur de Consommation à 8%,273975.0,5550154.0
"2024-09-01",DJAFR,TVA,Taxe sur la Valeur Ajoutée,857282.0,670821.0
"2024-09-01",DJAKH,CCD,Frais Chambre de Commerce,35607.0,29839.0
"2024-09-01",DJAKH,CUA,Taxe de Contribution de l'UA,52186.0,45082.0
"2024-09-01",DJAKH,DAK,Droit d'Accisse Khat,14272080,10697720
"2024-09-01",DJAKH,FDT,Frais de Timbre,213000.0,132000.0
"2024-09-01",DJAKH,FJS,FJSL,1304650.0,1127050.0
"2024-09-01",DJAKH,IGS,IGS / KHAT,3816022.0,2818760.0
"2024-09-01",DJAKH,ISS,Impôt Spécial de Solidarité,381516.0,323097.0
"2024-09-01",DJAKH,PAT,Patente Khat,1304650.0,1104775.0
"2024-09-01",DJAKH,TIC23,Taxe Intérieur Consommation à 23%,6001390.0,5081965.0
"2024-09-01",DJAKH,TVA,Taxe sur la Valeur Ajoutée,3209439.0,2712622.0
"2024-09-01",DJBAP,CUA,Taxe de Contribution de l'UA,658.0,658.0
"2024-09-01",DJBAP,FDT,Frais de Timbre,2000.0,2000.0
"2024-09-01",DJBAP,TIC10,Taxe Intérieur Consommation à 10%,22400.0,22400.0
"2024-09-01",DJBAP,TIC23,Taxe Intérieur Consommation à 23%,24150.0,24150.0
"2024-09-01",DJBAP,TVA,Taxe sur la Valeur Ajoutée,37555.0,37555.0
"2024-09-01",DJEXO,AIB,Accompte impôt Bénéfice,0.0,0.0
"2024-09-01",DJEXO,CBU,Taxe de Contribution Budgétaire,0.0,1732161.0
"2024-09-01",DJEXO,CUA,Taxe de Contribution de l'UA,42983.0,171055.0
